Semester,AcademicCareer,College,Department,CourseSubject,CourseCode,CourseID,ClassSection,CourseDescription,CourseLongDescription,ActualEnrolment,ActualWaiting,EnrolmentCapacity,FacultyName,FacilityID,FromTime,ToTime,DurationInMinutes,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2501,UGRD,CAS,Dept of Math & Natural Science,MATH,132,MATH132,81,Analytic Geomtry & Calculus II,"Topics include integration techniques for exponential and logarithmic functions, inverse (trigonometric) functions, hyperbolic functions, the use of polar coordinates, improper integrals, some introductory basics of 1st order ordinary differential equations, infinite series and their convergence and divergence, power and Taylor series and their radii of convergence.",15,0,20,Ali Raza Ansari,N4-101,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,499,ENGL499,81,Internship in Translation,Provides students with opportunities to explore career interests while applying knowledge and skills learned in the classroom in a work settings. Helps students gain a clearer sense of what they still need to learn or how their skills can be improved and provides an opportunity to build professional networks.,22,0,25,Asma S AlDuhaim,TBA,08:00:00,11:50:00,230,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,82,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",10,0,20,Jamal A AlKhasawneh,N4-001,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,83,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",9,0,20,Mohammad Salem AlOmari,N4-202,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,84,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",20,0,20,Yousef Mohamed Abdul Razaq,W5-103,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,85,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",17,0,20,Yousef Mohamed Abdul Razaq,N6-202,15:30:00,16:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,86,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",0,0,20,,N4-001,08:00:00,09:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,FIN,301,FIN301,87,Financial Management,"The course introduces students to the principles, concepts and practices of corporate financial management, and the theories and applications underlying the financial decision making process. The major topics covered include financial statement analysis, risk and returns, time value of money, valuation of stocks and bonds, capital structure and its cost, and capital budgeting.",0,0,20,Abdulrahman A AlQuraishi,W5-204,12:00:00,12:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,484,MGMT484,81,Innovation Management,"This course provides an understanding of fundamental concepts of innovation management. It helps the student explore the innovation strategies behind the success of many companies and how their new products and services impact people’s lives.  All functional areas of innovation management are explored in an in-depth view. This covers the different dimensions and types of innovations, first-movers advantage, optimal timing of new product launches, patents and trademarks for innovation, structural dimensions of an innovative organizations, the management of new product development processes, including development teams, and the crafting of a successful deployment strategy. The course emphasizes the application of innovation management tools through experiential activities, group exercises, and case analysis.",11,0,20,Mohammed Laid   Ouakouak,N4-101,15:00:00,15:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Mass Comm & Multimedia,MCM,413,MCM413,81,Research Methods in Mass Comm,Introduction to the fundamental tools of quantitative research in communication.  Focus of the course is on reading and comprehending communication research reports rather than conducting quantitative research.,5,0,20,Ali Abbas Ali ALKandari,N3-201B,09:30:00,10:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,201,MGMT201,81,Introduction to Management,"This course examines a wide range of business theory and practical applications related to effective management practices. In addition to learning about what management is and what managers do, learners will also explore and assess their own management styles and the implications of their findings. Learners apply critical thinking skills pertaining to core business functions. Focus is on contributing factors to management, such as communication, the role of the manager, design of the organization, ethical issues, social responsibility and globalization. The course format emphasizes the application of management roles and competencies through experiential activities, group exercises and case analysis.",7,0,20,Tareq Faizur Rasul,N4-101,09:30:00,10:50:00,80,N,Y,N,Y,N,N,N
2501,GRAD,CBA,Dept of Business Admin.,MGMT,551,MGMT551,81,Human Resources Management,"The course examines, from a strategic approach, how the human resource functions interact with the EEO laws, job analysis, competency models, recruiting, selection, training, performance appraisal and management, job design, compensation, benefits, and labor relations. The intent of this course is to enable the student to apply human resources management techniques to the business industry. In addition to providing more details in terms of content, this course will be an active learning approach. Learners will also spend a great deal of time in class discussing ideas, participating in exercises, and practicing the skills necessary to perform well in this class and beyond.",20,0,20,Michel George Zaitouni,N4-201,17:00:00,19:50:00,170,N,N,Y,N,N,N,N
2501,GRAD,CBA,Dept of Business Admin.,MGMT,561,MGMT561,81,Enterpren and Small Bus Mgmt,"This course deals with the application of the principles of business management to the problems of small and medium size businesses. Topics include the forms of business, development of business plans, venture capital, accounting procurement, financing, distribution and negotiations for initial organization, and operation and expansion of the firm.",20,0,20,Mohammed Laid   Ouakouak,N4-101,17:00:00,19:50:00,170,Y,N,N,N,N,N,N
2501,GRAD,CBA,Dept of Business Admin.,MGMT,581,MGMT581,81,Strategic Management,"Graduate program capstone course examining concepts and methods which integrate functional areas of business. The perspective is that of general management charged with directing the total enterprise. Interactions between the environment, organization, strategy, policies and the implementation of plans are explored. Special emphasis is given to globalization of business and ethical perspectives.",20,0,20,Ekrem   Tatoglu,N4-101,17:00:00,19:50:00,170,N,N,N,N,Y,N,N
2501,UGRD,CBA,Dept of Business Admin.,MGMT,201,MGMT201,82,Introduction to Management,"This course examines a wide range of business theory and practical applications related to effective management practices. In addition to learning about what management is and what managers do, learners will also explore and assess their own management styles and the implications of their findings. Learners apply critical thinking skills pertaining to core business functions. Focus is on contributing factors to management, such as communication, the role of the manager, design of the organization, ethical issues, social responsibility and globalization. The course format emphasizes the application of management roles and competencies through experiential activities, group exercises and case analysis.",0,0,20,Dalal Khaled Boresli,N4-101,09:00:00,09:50:00,50,Y,N,Y,N,Y,N,N
